accommodates,bathrooms,bedrooms,beds,price,latitude,longitude,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,property_type,room_type,amenities,neighbourhood_cleansed,city,state,zipcode,market,has_availability,calendar_updated,last_scraped
3,1,1,1,119,30.2452855,-97.72290973,2,10,6,21,21,51,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78746,Austin,t,4 days ago,11/8/15
4,1.5,2,2,500,30.24323114,-97.72324119,1,1125,0,0,0,2,Condominium,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,3 weeks ago,11/7/15
4,2.5,3,3,160,30.2385067,-97.73421477,3,3,0,0,4,11,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78741,Austin,t,4 days ago,11/8/15
1,1,1,1,500,30.22372563,-97.72143978,1,1125,30,60,90,365,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,3 months ago,11/7/15
2,1,1,1,150,30.23766789,-97.71335272,3,8,30,60,90,365,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",78741,Austin,TX,78741,Austin,t,21 months ago,11/8/15
3,2,2,2,500,30.23950084,-97.72190219,1,1125,0,0,0,8,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,""Pets live on this property"",Dog(s),Heating,Washer,Dryer}",78741,Austin,TX,78741,Austin,t,5 weeks ago,11/8/15
2,1,1,1,125,30.22868412,-97.72168457,1,1125,30,60,90,365,Apartment,Private room,{},78741,Austin,TX,78741,Austin,t,never,11/7/15
2,1.5,1,1,125,30.22872018,-97.71850154,1,1125,30,60,90,365,House,Private room,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Essentials}",78741,Austin,TX,78741,Austin,t,10 months ago,11/7/15
2,1.5,1,1,40,30.23154321,-97.71386755,1,1125,0,0,0,91,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",78741,Austin,TX,78741,Austin,t,2 months ago,11/7/15
6,2.5,3,4,200,30.23696846,-97.73453588,1,1125,21,43,73,343,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Suitable for Events"",Washer,Dryer,Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,2 weeks ago,11/8/15
2,1,0,2,150,30.24093786,-97.72313952,1,1125,0,0,0,218,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",78741,Austin,TX,78741,Austin,t,8 months ago,11/7/15
3,1,1,2,250,30.2329401,-97.73610009,1,1125,0,0,0,211,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78741,Austin,t,8 months ago,11/8/15
2,1,1,1,115,30.24066377,-97.72969599,1,15,29,59,89,364,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,3 weeks ago,11/8/15
2,1,1,1,150,30.24225433,-97.72323665,1,1125,0,3,33,308,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,9 months ago,11/8/15
2,1,1,1,100,30.23237276,-97.7144836,2,5,0,0,0,0,Condominium,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",78741,Austin,TX,78741,Austin,t,2 weeks ago,11/7/15
5,2,2,2,285,30.23284597,-97.7108896,1,1125,30,60,90,365,Condominium,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,3 weeks ago,11/8/15
3,1,1,1,250,30.22958955,-97.71951215,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,Internet,""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78741,Austin,t,never,11/8/15
6,1.5,2,3,125,30.2315824,-97.73449141,3,1125,21,51,81,356,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,a week ago,11/7/15
4,2,2,1,250,30.23050016,-97.72592782,1,1125,0,0,0,211,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,never,11/8/15
3,1,1,1,150,30.23234442,-97.71014658,3,1125,28,58,88,363,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78741,Austin,t,6 months ago,11/7/15
7,2,3,4,199,30.2453249,-97.72683375,2,1125,14,44,74,349,Condominium,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,today,11/7/15
5,2,2,4,600,30.22948352,-97.7110552,1,7,27,57,87,362,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,4 weeks ago,11/7/15
4,2,2,2,80,30.22737963,-97.72420519,1,1125,20,47,77,352,Condominium,Entire home/apt,"{""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,5 days ago,11/8/15
4,2,2,2,84,30.23974547,-97.71567991,1,1125,0,24,33,33,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",78741,Austin,TX,78741,Austin,t,a week ago,11/8/15
4,1,1,1,225,30.22839745,-97.71904082,1,1125,29,59,89,89,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78741,Austin,t,8 months ago,11/7/15
6,1,2,3,100,30.2426656,-97.7316856,3,999,22,52,82,112,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,yesterday,11/8/15
4,1,1,1,300,30.24028035,-97.72017999,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Heating,Shampoo}",78741,Austin,TX,78741,Austin,t,never,11/7/15
6,1.5,2,3,139,30.24247561,-97.72200002,1,1125,16,46,76,351,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",78741,Austin,TX,78741,Austin,t,1 week ago,11/8/15
2,1,0,1,250,30.24414248,-97.72711107,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,6 weeks ago,11/7/15
8,1,1,1,63,30.22662802,-97.74532699,1,23,19,49,79,354,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",78741,Austin,TX,78704,Austin,t,3 days ago,11/8/15
4,1,1,1,165,30.24712399,-97.73392864,1,1125,15,31,43,251,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,3 weeks ago,11/8/15
5,1,1,2,150,30.24190275,-97.73134871,1,1125,0,0,0,223,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78741,Austin,t,8 months ago,11/8/15
6,1.5,1,3,145,30.24388946,-97.72401658,2,1125,16,46,76,76,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""First Aid Kit"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,4 weeks ago,11/7/15
2,1,1,1,190,30.24597306,-97.73011084,1,10,0,0,0,235,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,8 months ago,11/7/15
2,1,1,1,30,30.23014465,-97.71683142,1,4,14,32,62,62,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",78741,Austin,TX,78741,Austin,t,2 days ago,11/7/15
4,1,1,2,100,30.24693558,-97.73049373,2,1125,12,42,72,347,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",78741,Austin,TX,78741,Austin,t,yesterday,11/7/15
5,1,1,1,55,30.24300342,-97.7266621,1,1125,17,35,65,123,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,a week ago,11/7/15
5,2,2,1,50,30.2217773,-97.7213903,1,1125,0,0,0,59,Apartment,Entire home/apt,"{""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Gym,""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",78741,Austin,TX,78741,Austin,t,3 months ago,11/7/15
2,2,2,2,220,30.24387467,-97.72785595,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,2 months ago,11/7/15
2,1,1,1,120,30.2404119,-97.72997694,1,1125,30,60,90,90,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,3 weeks ago,11/7/15
10,2,3,5,425,30.23591311,-97.73278069,3,1125,1,1,1,238,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,5 days ago,11/7/15
4,1,2,2,72,30.23857075,-97.73213894,1,1125,0,15,15,15,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",78741,Austin,TX,78741,Austin,t,6 days ago,11/7/15
1,1.479616514,1,1,88,30.22370128,-97.68995079,1,1125,30,60,90,365,House,Private room,{},78741,Austin,TX,78741,Austin,t,5 months ago,11/7/15
2,1,1,1,160,30.23036015,-97.73172258,1,1125,30,60,90,365,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,2 months ago,11/7/15
3,1.5,1,2,65,30.243658,-97.72511974,1,1125,17,47,77,77,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""First Aid Kit"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,2 weeks ago,11/7/15
2,1,1,1,47,30.23141368,-97.73971319,1,31,8,36,54,163,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,a week ago,11/7/15
6,2,2,2,300,30.23986214,-97.72577645,1,1125,0,0,0,53,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78741,Austin,t,5 weeks ago,11/7/15
4,1,1,1,99,30.23242491,-97.73338993,2,10,27,57,87,362,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78741,Austin,t,2 days ago,11/7/15
2,1,1,1,89,30.22226914,-97.72119476,1,1125,0,0,0,73,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78741,Austin,t,4 weeks ago,11/7/15
2,1,1,1,100,30.23560381,-97.72365381,1,1125,28,58,88,363,Apartment,Private room,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,4 months ago,11/7/15
4,1,0,2,140,30.22906941,-97.73549102,3,12,0,0,0,216,Loft,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",78741,Austin,TX,78741,Austin,t,8 months ago,11/7/15
3,1,1,1,50,30.22934222,-97.74147765,1,1125,0,0,0,224,House,Shared room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,never,11/7/15
2,1,1,1,199,30.23682977,-97.73267856,1,31,30,60,90,365,House,Private room,"{TV,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,8 months ago,11/7/15
3,1,2,2,60,30.22928026,-97.69715414,1,1125,10,10,10,136,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,5 weeks ago,11/7/15
6,1,1,3,75,30.23973154,-97.73266646,1,1125,28,58,88,88,Apartment,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,3 weeks ago,11/7/15
5,2,2,2,350,30.24170889,-97.73002768,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78741,Austin,TX,78741,Austin,t,4 weeks ago,11/7/15
3,1,1,1,225,30.24018497,-97.73181693,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,7 weeks ago,11/7/15
1,1,1,1,49,30.2332939,-97.73113083,1,1125,26,56,86,176,Apartment,Private room,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78741,Austin,TX,78741,Austin,t,2 days ago,11/7/15
